,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000061244.14,246.02845935025798,4.9544790552587,0.450160878538781,11.0060187178879,3.57452878345368e-28,2.95237978633358e-26
ENSMUSG00000101838.6,3051.9858908749798,1.5582846851577,0.14221155200423702,10.957511279472401,6.11581082071738e-28,4.9882082006476193e-26
ENSMUSG00000028223.8,3146.54633906252,1.51349011326428,0.138858301718047,10.899529192985801,1.1585519591893802e-27,9.27552335424629e-26
ENSMUSG00000043051.17,2033.92180952029,1.68271422460348,0.154541833667618,10.8884059718263,1.3091151426200301e-27,1.0417044275116699e-25
ENSMUSG00000094092.1,339.801718730292,3.43384650629973,0.31617043753208196,10.860745024434099,1.7729677483614098e-27,1.4022563100676599e-25
ENSMUSG00000078886.12,2252.0871261893103,1.69187214145066,0.156087018062725,10.8392879974859,2.24209183095992e-27,1.76260833698957e-25
ENSMUSG00000118367.1,4901.87323108274,1.53429322085029,0.142500065057031,10.766965055322899,4.92984591609785e-27,3.7403772793649394e-25
ENSMUSG00000083621.1,2645.9574768830703,1.68570483698179,0.15662509412626502,10.7626740554284,5.16493018582757e-27,3.89608895520519e-25
ENSMUSG00000026365.15,1688.86246311116,1.78749197543004,0.166098956413513,10.7616087061979,5.22499779211298e-27,3.918748344084729e-25
ENSMUSG00000032845.16,2082.70207247572,1.60877341540088,0.150159152003387,10.713788629843801,8.76977655116069e-27,6.429527190598149e-25
ENSMUSG00000077593.1,2307.15678042435,1.60582815015369,0.150354329139674,10.6802920763388,1.2587499473258201e-26,9.02565209483625e-25
ENSMUSG00000065979.12,2633.2848817071,1.5052144283650202,0.140972269611578,10.677379547852599,1.29886354884251e-26,9.26238760240152e-25
ENSMUSG00000106354.1,3514.0870719538,1.5146860548235,0.142010495005189,10.6660148939566,1.4678765584256098e-26,1.0410754938833799e-24
ENSMUSG00000107567.1,2013.4479298355398,1.63441159423697,0.15381643395833802,10.6257280329335,2.26239920526898e-26,1.58732847466453e-24
ENSMUSG00000118477.1,2767.37199519464,1.7088203713243797,0.16259122565019,10.5099175216309,7.77615254355917e-26,5.36924818483847e-24
ENSMUSG00000111412.1,2778.75735416112,1.5479615011975902,0.14738192749740697,10.5030618576,8.362286084059259e-26,5.74357017878807e-24
ENSMUSG00000090332.1,280.111183651151,3.83912549716488,0.36656252160297,10.473317022090699,1.14557064169162e-25,7.82706642621758e-24
ENSMUSG00000098908.1,2115.4598767738003,1.71113551329439,0.163541304103581,10.463017417365199,1.27722222532563e-25,8.68111981276014e-24
ENSMUSG00000117371.1,342.039465963219,3.3198221624479802,0.31731425258586404,10.462253540123099,1.2875632591612198e-25,8.70606245184138e-24
ENSMUSG00000114162.1,568.942498679889,2.5257370592271498,0.24209101231073302,10.4330063108054,1.7525397787514e-25,1.1728535442413199e-23
ENSMUSG00000085788.1,991.612016800714,1.97632507287521,0.191739095014276,10.3073662297616,6.526541803178778e-25,4.32341982393315e-23
ENSMUSG00000025630.8,1218.58519461627,2.282559533675,0.223476920920684,10.2138490376155,1.71907119635115e-24,1.11058807487042e-22
ENSMUSG00000074113.4,1446.06826055966,1.75268128664383,0.171792466792534,10.2023174785683,1.93596943075034e-24,1.24444140097108e-22
ENSMUSG00000096834.7,1669.22005662977,1.72057279015672,0.168653035648688,10.2018489233763,1.94533368427664e-24,1.24444140097108e-22
ENSMUSG00000074570.14,950.85258944645,2.05100634720788,0.20169072465967,10.1690662804089,2.7250834854784e-24,1.72632715948995e-22
ENSMUSG00000086998.1,2939.2082515083803,1.5821621600724098,0.155704431481525,10.1613174719446,2.9506202150254903e-24,1.86017361382041e-22
ENSMUSG00000015944.9,1903.90073653972,1.56615375423692,0.154730936499742,10.121788115975999,4.422609270672339e-24,2.73531047309355e-22
ENSMUSG00000115902.1,965.307643368039,1.95789184138816,0.193910986370008,10.0968587599892,5.7040058063163495e-24,3.5111922534164296e-22
ENSMUSG00000047657.6,2135.78664565959,1.6237156534358599,0.16098185905100199,10.0863268880591,6.350135406470049e-24,3.8905759180485495e-22
ENSMUSG00000035930.9,809.2602768118761,2.13755596285371,0.211942305265097,10.0855558788985,6.400188862481449e-24,3.90291890913005e-22
ENSMUSG00000099936.1,2291.27016812281,1.5603170714213601,0.155195852074485,10.0538580803854,8.83396234882038e-24,5.312590260465709e-22
ENSMUSG00000028048.11,475.903802152883,2.63055060009574,0.26183921353691897,10.0464348504654,9.525123323304391e-24,5.70196602610653e-22
ENSMUSG00000113909.1,336.83096354072995,3.14292002752771,0.314203356599755,10.0028212987275,1.4811598881407598e-23,8.785971154653169e-22
ENSMUSG00000080730.1,1875.2172859828302,1.7209705609353798,0.17213015940351098,9.99807684428529,1.5538528289981196e-23,9.13413487316465e-22
ENSMUSG00000030472.9,1149.81731026444,1.89274012356244,0.18938990559189897,9.99388070682584,1.62108198122056e-23,9.48660083180639e-22
ENSMUSG00000116694.1,1779.88215089302,1.6103903501993602,0.161839271420799,9.950553633006551,2.5078412018299302e-23,1.44811184441949e-21
ENSMUSG00000100580.6,1122.85749346085,1.84161411364885,0.185174835157976,9.94527205642028,2.64450437505275e-23,1.5202987706801098e-21
ENSMUSG00000102808.1,1712.39650606138,1.60656124439239,0.161903622320749,9.92294811792179,3.3083710463043197e-23,1.88533808533936e-21
ENSMUSG00000030785.8,672.956204389506,2.3902759468759904,0.24184984469058898,9.88330569297653,4.9183109512532897e-23,2.7785263166171196e-21
ENSMUSG00000104016.1,246.030652022401,3.73315921623061,0.37817955190925,9.87139362079111,5.53896315265891e-23,3.10229481296991e-21
ENSMUSG00000074482.5,770.0331973084931,2.11337015511263,0.21563970220706602,9.80046871463069,1.12064414946375e-22,6.1706355065408995e-21
ENSMUSG00000102728.1,2000.3268284690803,1.5620337277865202,0.159975981525445,9.76417655257875,1.60409782704811e-22,8.79557842141924e-21
ENSMUSG00000033987.16,1222.5770275393902,1.74779866877672,0.17911362733463002,9.75804406836885,1.70409991821154e-22,9.30481336094587e-21
ENSMUSG00000056257.3,1282.7452535547,1.82008182019152,0.18763593420892605,9.700070660052381,3.01289905484028e-22,1.63146608571227e-20
ENSMUSG00000104546.1,1384.77185918011,1.6398111233013302,0.16960132944828102,9.668621871277189,4.09859929242375e-22,2.20109962000535e-20
ENSMUSG00000083798.1,2173.6413026982,1.6141659856939798,0.167123963486038,9.658495119575301,4.52461432070627e-22,2.4199269215252796e-20
ENSMUSG00000002748.7,994.6719288491839,1.9806731773664201,0.20521158351126603,9.651858552408099,4.827278811389669e-22,2.5608125401884197e-20
ENSMUSG00000081758.1,1435.05682527974,1.6547437559850902,0.17265764920635096,9.583958565354019,9.339507947367449e-22,4.8948023579576396e-20
ENSMUSG00000033488.11,685.149081211541,2.34735614243381,0.245674747404273,9.55473107120406,1.23905302560074e-21,6.41652459686099e-20
ENSMUSG00000108095.1,1508.9921197482502,1.57842730536466,0.16544338352324803,9.5405888815303,1.4202353413545e-21,7.32571984374557e-20
ENSMUSG00000101823.1,1632.2914374166198,1.5748451816222502,0.16540404847999501,9.52120093851706,1.71189125280105e-21,8.795346790966e-20
ENSMUSG00000020491.15,1261.20733753629,1.69548795333228,0.178096454261675,9.520054514061961,1.73088238772466e-21,8.85804516070856e-20
ENSMUSG00000051900.12,1061.57264991127,1.8242206248879498,0.19188183850878499,9.50699992800221,1.96240336860459e-21,9.96473305847858e-20
ENSMUSG00000093622.1,680.1343326007,2.10748454674319,0.222617063065574,9.46685989708886,2.8838248780235998e-21,1.4586788627212398e-19
ENSMUSG00000021835.15,940.9138347957651,1.8549963002893999,0.19709121170762503,9.411867146269259,4.874005039883449e-21,2.4184701813870395e-19
ENSMUSG00000089343.1,1046.6796662516301,1.7709161964696598,0.18847230456914998,9.39616141755152,5.659000007462399e-21,2.7763139134355e-19
ENSMUSG00000021101.2,744.336083852882,2.0343288913606297,0.21657711813159,9.39309244167053,5.826396664425279e-21,2.8477332011516797e-19
ENSMUSG00000073684.13,1453.01785643988,1.5811127831691,0.16869060297649,9.37285631369431,7.05956952691357e-21,3.41212527134156e-19
ENSMUSG00000086291.1,1156.24042340934,1.69053136597356,0.18058336685802698,9.36150098088848,7.861186719742108e-21,3.78555301448836e-19
ENSMUSG00000028755.3,3092.65507849678,1.5350166546049602,0.164196201517154,9.34867335798018,8.87539302028134e-21,4.25823084245116e-19
ENSMUSG00000088960.1,1200.62430098623,1.6750630625802099,0.17922433028902804,9.34618117907818,9.086946340464108e-21,4.3279069249290794e-19
ENSMUSG00000101526.1,1213.0904397819802,1.7037009187382501,0.18234034648987302,9.34352134091657,9.31823436449432e-21,4.42192576206003e-19
ENSMUSG00000092539.2,550.267621762809,2.28857822287011,0.245821615552195,9.30991449929749,1.2793529528299399e-20,6.049114505228529e-19
ENSMUSG00000088575.1,1204.14119486114,1.67642963229388,0.180513667241305,9.28699559381774,1.58704800982025e-20,7.44999155689002e-19
ENSMUSG00000003379.7,887.375562258418,1.87463283646833,0.20244531427415402,9.25994678212048,2.04534129662337e-20,9.49882701812634e-19
ENSMUSG00000033538.13,1421.60225503397,1.6223062172523701,0.17548428841102,9.244737702400991,2.3581838144064398e-20,1.0874310522262899e-18
ENSMUSG00000034563.16,1531.5216751979099,1.50187901923078,0.163849802325878,9.16619365975018,4.90016160940626e-20,2.17507173478747e-18
ENSMUSG00000077420.1,1584.5121624795902,1.5653349057158898,0.171257677853362,9.14023199039398,6.23184993808027e-20,2.7382370940049698e-18
ENSMUSG00000020902.12,458.02304739217993,2.42442137883801,0.267702212106923,9.056411449710689,1.3481280026893e-19,5.730641835535939e-18
ENSMUSG00000103230.1,1753.6987573940698,1.53318108394712,0.170109457787935,9.01290912265699,2.0066154117150396e-19,8.393054847077319e-18
ENSMUSG00000100255.1,529.659717570867,2.2574557823036,0.251973897561918,8.95908585828371,3.2738115601344894e-19,1.3392865473277498e-17
ENSMUSG00000026499.5,1531.6989766980498,1.59089911962118,0.180491049492332,8.814282614544599,1.20453853000859e-18,4.8366854820344796e-17
ENSMUSG00000085078.1,560.491106745146,2.1117361711902203,0.241262602379723,8.75285332397502,2.0802498594367897e-18,8.12792235498506e-17
ENSMUSG00000090192.1,816.5091004213789,1.78769808318803,0.205444634456159,8.70160512062204,3.2722247692895197e-18,1.26338855737362e-16
ENSMUSG00000074582.10,1165.29070954202,1.56186773775168,0.179917399070173,8.68102665903091,3.9221219668214496e-18,1.5009880254258e-16
ENSMUSG00000032118.16,774.4994721930819,1.9031274995444798,0.220076885397886,8.6475574029673,5.26134381768929e-18,1.98440857863715e-16
ENSMUSG00000038567.5,543.342628823871,2.1566403470536204,0.24967470562743,8.637800700050889,5.73054730200413e-18,2.1551481928286398e-16
ENSMUSG00000092216.3,935.9388696937281,1.8669082052561203,0.217687501933483,8.57609274154184,9.815041671034119e-18,3.63881516497145e-16
ENSMUSG00000086502.1,947.216921120203,1.7173638030208,0.20091560576641102,8.54768745548543,1.2557922751055098e-17,4.616363152148429e-16
ENSMUSG00000024576.14,517.726426556182,2.2212668286028703,0.262666488197904,8.4566053471171,2.7527358073340995e-17,9.89619897677961e-16
ENSMUSG00000032412.8,1379.84083241049,1.56066251037029,0.184732176519666,8.448244045910139,2.95716728682588e-17,1.0515267872773199e-15
ENSMUSG00000085205.1,892.609893804231,1.71695129781212,0.20654908302532798,8.31255831623117,9.366059858572709e-17,3.1397007887843898e-15
ENSMUSG00000030792.8,700.3825789963341,1.82629491551478,0.22033807810122102,8.28860327390077,1.1458604667410602e-16,3.80495651169741e-15
ENSMUSG00000023055.10,1445.6216849409197,1.60679994625052,0.19498328123015699,8.24070626011193,1.71197059120312e-16,5.58530405380016e-15
ENSMUSG00000059040.5,478.182955839746,2.1183341668134297,0.260198301898963,8.1412297903312,3.9128296175846703e-16,1.2333919446734301e-14
ENSMUSG00000083917.1,276.63339090577006,2.8011711280954397,0.344210772439258,8.13795311589138,4.0201645153790595e-16,1.26417221507703e-14
ENSMUSG00000114656.1,125.143405545469,5.56234134917717,0.683767906461921,8.13483829324319,4.12488567322284e-16,1.2939845681624502e-14
ENSMUSG00000088332.1,182.345579064849,4.31197074358474,0.5304671733915479,8.12862880094183,4.3417362778120293e-16,1.3554942207044701e-14
ENSMUSG00000104437.1,705.089363879675,1.8073473521588002,0.22472245713789502,8.04257560716225,8.796957561529551e-16,2.66977432972001e-14
ENSMUSG00000117596.1,531.693923894887,1.95630053731064,0.245158489061466,7.9797381065607595,1.46644101019783e-15,4.33946829548338e-14
ENSMUSG00000041112.17,684.625697773531,1.7505101840276498,0.22354730770426,7.8306028464609,4.85536167003669e-15,1.35679806839355e-13
ENSMUSG00000051246.3,219.446638198646,3.0470482164843196,0.390204407054758,7.8088513645534405,5.7711510073761206e-15,1.5956254374207298e-13
ENSMUSG00000103146.1,197.562795907305,3.3387990366498195,0.4294513475877871,7.77456877339828,7.57048525971761e-15,2.0798912134592601e-13
ENSMUSG00000097677.1,307.2402450593,2.46311739684666,0.318077065531751,7.7437755304014,9.65073247340459e-15,2.61833802033118e-13
ENSMUSG00000020785.17,971.833697549666,1.5350874387045201,0.2020427142193,7.5978361537863695,3.0112324212855203e-14,7.75080534472899e-13
ENSMUSG00000025162.18,362.21422737885905,2.27409579602994,0.302840649023699,7.50921583136609,5.94825875245602e-14,1.5033474550981498e-12
ENSMUSG00000106334.1,282.634003513494,2.62141379786688,0.351490934162974,7.4579840988201,8.7856269626912e-14,2.16734275733686e-12
ENSMUSG00000016554.9,180.102093844153,3.28964782178222,0.442075617562931,7.4413690578941,9.96471258950519e-14,2.44895478894619e-12
ENSMUSG00000039197.10,617.785671955524,1.7356207231943301,0.23512217914947198,7.38178222689474,1.56184515174543e-13,3.77445911671812e-12
ENSMUSG00000106359.1,581.903132377764,1.7293593616888001,0.23489722880541297,7.36219567375736,1.8090951943520396e-13,4.29248950659894e-12
ENSMUSG00000080455.1,684.906173981297,1.61603454452364,0.22100300962195102,7.31227392463134,2.62658963941337e-13,6.088276162405759e-12
ENSMUSG00000082610.1,142.809783078557,3.9545196661207904,0.543556582161672,7.27526773826203,3.4573405675495696e-13,7.929401477420361e-12
ENSMUSG00000028078.14,816.527563533394,1.5016580832829898,0.20762612926730603,7.23251013050333,4.741472599069571e-13,1.06316524772952e-11
ENSMUSG00000084873.3,659.275280022841,1.6043013641682602,0.22284032997464898,7.19933130753654,6.050856484934859e-13,1.34980644663932e-11
ENSMUSG00000099361.1,661.513278318934,1.61700499857815,0.224925969422741,7.18905425962196,6.524164493784699e-13,1.4504317997255599e-11
ENSMUSG00000084407.1,239.32737801772302,2.7028330784983794,0.378045229527025,7.14949658769644,8.709671343712349e-13,1.89435351725744e-11
ENSMUSG00000022303.9,523.704394281996,1.76051688316104,0.24994278322876998,7.043679599061099,1.87228398789501e-12,3.94722230081258e-11
ENSMUSG00000107021.1,390.08586513719496,2.00138089619334,0.28456716488912204,7.03307037188621,2.02037400049462e-12,4.24571347930028e-11
ENSMUSG00000031828.9,292.82191203876596,2.2777121158759304,0.324988557180435,7.008591735158651,2.40728765816746e-12,5.02016483486774e-11
ENSMUSG00000041219.14,6782.0197543819895,2.45309081866231,0.35057125233767705,6.99741009082927,2.60737273643015e-12,5.4009863826053e-11
ENSMUSG00000065934.1,548.065671017375,1.69808582246986,0.242840684790637,6.992591970055809,2.69853494092398e-12,5.5809637050804997e-11
ENSMUSG00000042178.6,689.191348948535,1.55910797690631,0.22349677510920699,6.975975273667751,3.0375615295848197e-12,6.22294787458115e-11
ENSMUSG00000085327.1,129.853456295385,8.02351447968206,1.15031261306145,6.975073026738559,3.0571197514890698e-12,6.25319949168219e-11
ENSMUSG00000104306.1,579.19797017704,1.62421935647472,0.23534841537865098,6.901339674888071,5.15143890844142e-12,1.03744255795001e-10
ENSMUSG00000091723.2,289.383001160004,2.3785343499181297,0.34497530201396803,6.89479605070922,5.39421362479759e-12,1.0846608290232399e-10
ENSMUSG00000070871.10,604.851482738379,1.61258301807996,0.23430076339789302,6.882534203874751,5.87970411652887e-12,1.17684261841567e-10
ENSMUSG00000114981.1,687.888389127943,1.5620127167137399,0.22766400093635297,6.86104395200549,6.83591252269421e-12,1.3598880856884102e-10
ENSMUSG00000110303.1,342.85157295624197,2.06453255432175,0.30357710005360605,6.80068606610049,1.04122095347771e-11,2.0402302466793e-10
ENSMUSG00000063129.1,369.006196211309,2.11183143012401,0.31265020131599797,6.75461401027393,1.43216013391821e-11,2.7565914082054e-10
ENSMUSG00000029563.16,412.76427726162996,1.9387020006668703,0.287196440378981,6.7504388219735,1.4739866302139e-11,2.83291981211951e-10
ENSMUSG00000118196.1,378.167090859281,2.09534669458068,0.31090761968995,6.739451084120231,1.58986106950703e-11,3.04665006711701e-10
ENSMUSG00000002104.11,180.354587368833,2.76132832180387,0.411306464212868,6.71355439815009,1.89939760699849e-11,3.61328553517934e-10
ENSMUSG00000046085.7,586.9356568477599,1.59128322490616,0.238123457387832,6.682597516272559,2.347436503468e-11,4.4332918046682106e-10
ENSMUSG00000026616.16,77.1273531569507,4.78920163533094,0.7271877098897209,6.58592213564394,4.52070708676376e-11,8.19378159475932e-10
ENSMUSG00000025777.8,362.766240227018,2.4827456093648,0.37868723688821504,6.55619035319558,5.51997624748306e-11,9.88143896154376e-10
ENSMUSG00000086986.3,336.603308676284,2.0282380834013503,0.311112725889988,6.519302859113999,7.063490700637491e-11,1.24734172724383e-09
ENSMUSG00000032120.11,312.948615641599,2.00807536580205,0.31097934482833395,6.45726283496591,1.0661364368775e-10,1.8427921193710397e-09
ENSMUSG00000023935.10,231.130737226643,2.2403456490337597,0.359381356411946,6.233895022828441,4.54978035533979e-10,7.30315296890336e-09
ENSMUSG00000093236.1,201.00379982626,2.51889840002884,0.404211364135125,6.23163677107007,4.6158674317478e-10,7.40013144770379e-09
