name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
1385,"ENSMUSG00000108895,222.780634700232,1.0482815731409398,0.38481319900042205,2.72413102217888,0.00644709243655181,0.0565444347001038"
1386,"ENSMUSG00000025158,1873.8984960122898,0.429933975417699,0.157834852097462,2.72394828964782,0.00645066054688633,0.0565444347001038"
1387,"ENSMUSG00000110151,2902.64023520894,0.37678677141411,0.138392381187298,2.72259764722288,0.0064770888872585,0.0566128301159517"
1388,"ENSMUSG00000032565,1037.58783374566,0.508939475917183,0.186909936945344,2.72291288646685,0.00647091182739796,0.0566128301159517"
1389,"ENSMUSG00000001025,8050.0184775145,-0.297815386424114,0.109384205695009,-2.72265437712734,0.00647597688310137,0.0566128301159517"
1390,"ENSMUSG00000090509,167.09840594749,-1.19775250717401,0.439823034260043,-2.7232600702441903,0.006464114952364121,0.0566128301159517"
1391,"ENSMUSG00000034252,3807.1360380026294,0.340958128688163,0.12526443196094,2.72190695595443,0.00649064141274135,0.05669053038513599"
1392,"ENSMUSG00000106224,7179.12989681442,-0.312890266524255,0.114963109343556,-2.72165800238764,0.0064955325514066894,0.0566925231586522"
1393,"ENSMUSG00000063177,299.720525402335,-0.9326967597759399,0.342737407433851,-2.7213159099242903,0.00650225897852259,0.0567105198428103"
1394,"ENSMUSG00000116397,1136.6289996091,-0.503846145731065,0.185185601494191,-2.7207630704856403,0.006513142484048579,0.0567647213771058"
1395,"ENSMUSG00000103818,578.691674318433,0.673528293814031,0.24767259386087398,2.71943004801078,0.00653945252510952,0.0569531975646716"
1396,"ENSMUSG00000057156,986.81100685468,-0.5165827966186379,0.190003405404889,-2.7188080946118998,0.0065517607737272205,0.0570195472347713"
1397,"ENSMUSG00000001100,754.223138089971,-0.5770486616083149,0.21237914583806797,-2.7170683794363497,0.00658629987350823,0.0572791372404243"
1398,"ENSMUSG00000110258,4974.114033407729,0.32323790638082395,0.118993177388968,2.71644066889831,0.00659880214457745,0.0573468452278575"
1399,"ENSMUSG00000027132,27545.7215060577,-0.30160922515217,0.11105779291205199,-2.71578623384869,0.00661185941324308,0.0574192762472924"
1400,"ENSMUSG00000098343,1552.11279039655,-0.444053825724409,0.16356894244207998,-2.71478080798651,0.00663196490682982,0.0575527689773283"
1401,"ENSMUSG00000038417,2184.01920236082,0.39291959631192497,0.144759918297581,2.7142844575541,0.00664191067548321,0.0575979671843972"
1402,"ENSMUSG00000024976,3328.14274368021,-0.35013487550255895,0.129027386162096,-2.71364774500421,0.00665468862578865,0.0576676438434344"
1403,"ENSMUSG00000065734,5822.5999669658895,-0.31350997277913,0.115552641468452,-2.7131354921447097,0.006664984878847821,0.0577157308810768"
1404,"ENSMUSG00000081721,2555.73350599784,0.382846368468192,0.14112452126690303,2.71282669398134,0.00667119862113676,0.0577284219471749"
1405,"ENSMUSG00000102892,605.425956735885,0.6359005904728791,0.23454977041423603,2.71115417998415,0.0067049441011862295,0.0579791681239133"
1406,"ENSMUSG00000022429,5923.423769431949,-0.30951664744491,0.114217865736764,-2.7098794522938103,0.0067307666018438395,0.0581096752850476"
1407,"ENSMUSG00000110218,195.664866802252,1.0998902775156598,0.405908255555629,2.7097016689401205,0.00673437510089094,0.0581096752850476"
1408,"ENSMUSG00000050822,73889.4909977012,0.254380757651701,0.0938670442466757,2.7100113750594597,0.00672809006637685,0.0581096752850476"
1409,"ENSMUSG00000107534,667.059487153726,-0.608264629286276,0.22452879785999302,-2.70907177646569,0.0067471741345784,0.0581788249136199"
1410,"ENSMUSG00000114051,14710.963299781599,-0.274752964826798,0.10154440104090501,-2.7057421385165203,0.00681519429974562,0.0586821050257133"
1411,"ENSMUSG00000019763,709.256194513221,0.639759356784129,0.23644096220160504,2.7057890089223497,0.00681423253802574,0.0586821050257133"
1412,"ENSMUSG00000117229,103.87089289504699,1.44661963230889,0.5347055422673019,2.70545097807442,0.00682117152684225,0.058692005253608"
1413,"ENSMUSG00000103785,7705.49136899509,-1.12573651854336,0.416285373370498,-2.70424230721515,0.006846034705074429,0.0588642786027546"
1414,"ENSMUSG00000074415,991.153576510986,0.513604301307306,0.18999203487117303,2.70329385995346,0.00686560189431192,0.0589491439484776"
1415,"ENSMUSG00000097111,5514.38090810864,-1.02830653121097,0.38037881073922997,-2.70337490464454,0.00686392791937148,0.0589491439484776"
1416,"ENSMUSG00000114472,290.388600187641,0.875851849702007,0.32434263720942696,2.7003907264171203,0.00692580843125458,0.0594241206119924"
1417,"ENSMUSG00000031879,572.752139844197,-0.692357810930886,0.25647796978537,-2.69948257743258,0.006944739195684261,0.0595445268978344"
1418,"ENSMUSG00000118093,2262.70658691713,0.409557566057327,0.151845455574389,2.6972000216146297,0.00699252545773696,0.0599119975441621"
1419,"ENSMUSG00000053182,1395.67129519677,0.458442466255548,0.17003266911538698,2.69620225713472,0.00701350667552272,0.0600494465922572"
1420,"ENSMUSG00000069014,81040.5425079755,-0.252401333313557,0.0936725708156369,-2.69450631188851,0.007049299146750941,0.0603134264786755"
1421,"ENSMUSG00000098146,2705.32574614337,0.367863939557694,0.136551239465504,2.6939626545874304,0.007060807556909309,0.0603269840315554"
1422,"ENSMUSG00000112574,26075.7263958765,-0.275291716924581,0.10218377251654198,-2.6940844925256,0.00705822696465166,0.0603269840315554"
1423,"ENSMUSG00000107145,503.371213294033,0.6870688217016471,0.255106962228219,2.69325782291662,0.007075752899623629,0.060380277327540005"
1424,"ENSMUSG00000031337,1693.4731114609199,-0.42337288799019895,0.15720067924480702,-2.69320011862598,0.00707697772592075,0.060380277327540005"
1425,"ENSMUSG00000090117,408.95689301472703,-0.738579221650688,0.27435749943014803,-2.69203219589312,0.007101808906012421,0.0605496442351326"
1426,"ENSMUSG00000097545,1470.7487690515197,-0.44214835841266,0.16426572611427498,-2.69166532101207,0.0071096251542901905,0.0605738070258305"
1427,"ENSMUSG00000060798,686.340971558513,0.608189560101532,0.22605747437653,2.69042004374741,0.00713621334550973,0.0607577604024561"
1428,"ENSMUSG00000096774,2416.17975389041,0.38072147936472206,0.141563182072176,2.6894102957548,0.00715783819663612,0.060899227987894995"
1429,"ENSMUSG00000100522,2779.1462459255,0.368207516411848,0.137035392412955,2.6869519613025097,0.00721073223694849,0.0613063514243495"
1430,"ENSMUSG00000003665,5243.59048911073,-0.313763522255252,0.116791528059274,-2.68652638996222,0.00721992445802802,0.0613416083582842"
1431,"ENSMUSG00000045679,3168.55592197222,0.38640162949456,0.14385558064757598,2.68603850997747,0.00723047546656434,0.0613883524598388"
1432,"ENSMUSG00000105189,453.35359780212997,-0.9058632206129891,0.3376900741617,-2.68252841858545,0.0073067943447645,0.0619930255712818"
1433,"ENSMUSG00000029720,1632.1877472236902,0.425305041326033,0.158586303868883,2.68185228453063,0.00732157807971597,0.0620751368850675"
1434,"ENSMUSG00000049960,1286.97918028044,-0.46246641337085603,0.17248047773189001,-2.68126816119868,0.007334371592981229,0.0621383629096224"
1435,"ENSMUSG00000054582,617.727167915643,-0.619816726479418,0.231184724160649,-2.68104533606083,0.00733925720827585,0.0621383629096224"
1436,"ENSMUSG00000114557,448.39207648870905,0.7154304894076509,0.26732660163468597,2.6762412907388904,0.00744530217331165,0.0629923339061399"
1437,"ENSMUSG00000098004,3519.64233619391,0.34451362647679,0.128741859766149,2.67600318266783,0.00745059376030545,0.0629932676897035"
1438,"ENSMUSG00000077382,1124.16721335086,-0.520712459684628,0.19464431065646,-2.6751999990570696,0.00746846817279245,0.0631005114974362"
1439,"ENSMUSG00000008200,5640.588963992989,-0.322936337651372,0.12076641780364301,-2.67405743686496,0.0074939615359255,0.0632719335790154"
1440,"ENSMUSG00000084271,344.812630689832,0.9032208868075551,0.33790041320568703,2.67303871646273,0.0075167574625959205,0.0634203589384047"
1441,"ENSMUSG00000030056,184.45458449121102,1.06819174303561,0.39984161548338504,2.67153718290237,0.0075504706817312,0.0636606259004771"
1442,"ENSMUSG00000091561,1246.75658686613,0.49355966510003707,0.184828707595814,2.67036258338916,0.00757693784623817,0.0638395082013609"
1443,"ENSMUSG00000083505,1558.94669681828,-0.430947365202761,0.16147981588208,-2.6687382744940598,0.00761367531874965,0.0640277182330008"
1444,"ENSMUSG00000027937,291.45070581717096,0.8647867188837409,0.324000137105771,2.66909368189998,0.00760562334551238,0.0640277182330008"
1445,"ENSMUSG00000102543,3059.6861801962896,0.38583500538431303,0.144579157738556,2.6686765327684503,0.00761507489430162,0.0640277182330008"
1446,"ENSMUSG00000110779,3838.62516969427,0.348401397785132,0.130584104470926,2.6680230277392,0.00762990284129125,0.0640787526554087"
1447,"ENSMUSG00000117850,1370.35811029352,-0.454647023504462,0.17041097292356397,-2.6679445325882303,0.007631685626339191,0.0640787526554087"
1448,"ENSMUSG00000057322,800.079479677838,0.574273154398897,0.215306819538313,2.66723160757436,0.00764789471261215,0.0641705341034772"
1449,"ENSMUSG00000055676,1499.27057735883,0.435245607121581,0.16334494273432199,2.6645796302950298,0.00770846138833965,0.0645947522268269"
1450,"ENSMUSG00000105221,2907.3344692437,-0.366121257109029,0.137404398423235,-2.66455267306144,0.00770907924667921,0.0645947522268269"
1451,"ENSMUSG00000090327,6555.47065668525,-0.299251842211907,0.11233925163691699,-2.6638226430339302,0.0077258283799346,0.0646459886051238"
1452,"ENSMUSG00000055188,1252.82845400575,-0.46418976198361606,0.17424614148341802,-2.6639887576953303,0.007722014335546429,0.0646459886051238"
1453,"ENSMUSG00000091815,5487.902984767489,-0.32277400213898605,0.121221694754974,-2.66267521495563,0.0077522198225913296,0.0647331652493581"
1454,"ENSMUSG00000109970,2502.89509712885,-0.370989208624454,0.139325255217784,-2.66275635414805,0.00775035092809197,0.0647331652493581"
1455,"ENSMUSG00000000440,198685.998266377,0.325856706563599,0.12236893355054698,2.6629038687257798,0.007746954230868621,0.0647331652493581"
1456,"ENSMUSG00000114525,829.366634377771,0.5417201123201459,0.20359507879627697,2.6607721341939,0.0077961698132348,0.0650554787847005"
1457,"ENSMUSG00000111439,5926.50468933667,0.31712552567657,0.119296254889991,2.6583024418411805,0.00785353799161155,0.0654892420452766"
1458,"ENSMUSG00000104108,2819.85384374792,-0.357243531093302,0.134568179155762,-2.65474002349243,0.0079369551667532,0.0660178697531142"
1459,"ENSMUSG00000108268,2292.70754940723,-0.39562676059491997,0.14903060255012301,-2.65466792608491,0.00793865155280909,0.0660178697531142"
1460,"ENSMUSG00000044197,1372.48323847284,0.456520703588942,0.17194577983929002,2.65502709060746,0.00793020395939977,0.0660178697531142"
1461,"ENSMUSG00000057729,1215.8366046308502,0.466564038681509,0.175713490932172,2.6552545066765,0.00792485926924784,0.0660178697531142"
1462,"ENSMUSG00000115186,714.4279003300011,0.573781910754482,0.21626926159821303,2.6530904415832297,0.00797584968992523,0.0662818732263233"
1463,"ENSMUSG00000022771,29925.7170342229,0.266774457000219,0.10057021873164698,2.6526188404945,0.00798700062443933,0.0663247282373408"
1464,"ENSMUSG00000060438,1645.83296134694,0.41994319317122797,0.158325077461755,2.6524111019157406,0.00799191699849517,0.0663247282373408"
1465,"ENSMUSG00000022568,7971.801332187851,-0.288841122980948,0.10892185095015303,-2.65181981816608,0.00800592524999186,0.0663956611114605"
1466,"ENSMUSG00000025261,7399.16249077662,0.29404281706721896,0.11092505430537102,2.65082418853485,0.00802956264626892,0.0665463003771899"
1467,"ENSMUSG00000071369,690.540996681052,0.5805576430221829,0.21907033146865598,2.65009706759515,0.00804686479724717,0.0666442658071738"
1468,"ENSMUSG00000008859,964.2302769051221,-0.5187181110013571,0.19584990027898003,-2.64854927300175,0.00808380642252453,0.0669046415827456"
1469,"ENSMUSG00000024936,1810.3103643608301,-0.413577295469626,0.156186899434564,-2.6479640543917595,0.00809781349703935,0.0669749772088466"
1470,"ENSMUSG00000082111,10514.1490904991,-0.296409745009664,0.11197818878055399,-2.64703107129677,0.008120189168527879,0.0671143847117348"
1471,"ENSMUSG00000107351,734.8125088598281,-0.574412660622452,0.21702408079663899,-2.64676923645492,0.00812647867359915,0.0671207389358821"
1472,"ENSMUSG00000097101,5509.91738698714,-0.327371261218207,0.123786299521956,-2.64464857970926,0.00817757962236261,0.0674969538687607"
1473,"ENSMUSG00000086704,4697.30252654604,-0.316855137628693,0.119841615552907,-2.64394915044189,0.00819449655743935,0.0675906981990147"
1474,"ENSMUSG00000084624,2957.3982570932203,-0.35276946060599296,0.13351924259981302,-2.6420870410665898,0.00823968775762658,0.0679173720387959"
1475,"ENSMUSG00000108107,9818.65694357824,-0.280652182470927,0.10624601950961901,-2.64153126645386,0.00825321889851022,0.067982815290032"
1476,"ENSMUSG00000104332,14875.9227591563,-0.272293899483269,0.103143319040149,-2.6399567322172,0.00829166124457739,0.0682070483163545"
1477,"ENSMUSG00000098488,95.50278330244129,-1.54624339471527,0.585660182573661,-2.6401716229373102,0.008286405252108409,0.0682070483163545"
1478,"ENSMUSG00000110914,22903.4423836722,-0.258939813304555,0.0982340327132451,-2.63594811444244,0.0083902559841943,0.0689714214035391"
1479,"ENSMUSG00000043015,2526.1843929143,-0.365452706772889,0.13869466692175303,-2.63494418988054,0.008415111826964541,0.0691290064812398"
1480,"ENSMUSG00000040621,718.7235383295771,0.574843797654327,0.21822851218243397,2.6341369966073502,0.008435144605833559,0.0692000594586534"
1481,"ENSMUSG00000117060,2194.97837971582,-0.380804185751716,0.144561042864375,-2.6342102838105603,0.0084333240182849,0.0692000594586534"
1482,"ENSMUSG00000082177,1160.77008624093,-0.485600112725806,0.184536626139355,-2.63145654542909,0.0085019738929119,0.0697012802360236"
1483,"ENSMUSG00000089959,1011.92889239569,-0.4950840506824029,0.188245052174574,-2.62999768101885,0.00853854506240135,0.0699539291567895"
1484,"ENSMUSG00000088499,3369.03910822761,0.34022232304884004,0.129382928278083,2.62957661862158,0.008549126480985379,0.0699934543810237"
1485,"ENSMUSG00000106536,2687.01472351124,0.369883424226566,0.140697854607694,2.62892014421902,0.00856564726012099,0.0700815204498998"
1486,"ENSMUSG00000115406,156.125808001334,-1.1597653989399699,0.44128609257340706,-2.62814853778117,0.00858510192785383,0.0701934561122037"
1487,"ENSMUSG00000097399,3323.2610217687898,-0.340345766182466,0.12952301335489902,-2.62768567042138,0.008596791241725821,0.0702417929549076"
1488,"ENSMUSG00000037375,858.007906286185,-0.5300275465838611,0.201756306073286,-2.6270680550194703,0.00861241074102082,0.0703221556677845"
1489,"ENSMUSG00000079311,63.0832833837061,1.7930710626246298,0.682754495568099,2.6262310600132595,0.00863361883657896,0.0704007631221509"
1490,"ENSMUSG00000050447,6188.4791210063595,-0.31861052704853804,0.121315350016479,-2.6263001920635802,0.008631865375616459,0.0704007631221509"
1491,"ENSMUSG00000117156,876.868120704956,0.52390824661181,0.19957385887736998,2.6251346221337,0.008661471418341641,0.0705805425631352"
1492,"ENSMUSG00000112008,14316.3026629125,0.270147889448623,0.102950819330236,2.62404797947327,0.00868915438446836,0.0707586999372849"
1493,"ENSMUSG00000053617,110.115307622671,1.37327393558806,0.523682293569839,2.62234173744298,0.00873278165021504,0.0710663716889655"
1494,"ENSMUSG00000060450,3581.19318627721,0.33682529246113896,0.128460495832938,2.6220145755873396,0.008741169251275221,0.0710870473290997"
1495,"ENSMUSG00000081739,2524.42374629198,0.37454876347860405,0.14291657511684802,2.62075104425343,0.00877363062382989,0.0713033429976763"
1496,"ENSMUSG00000088403,7580.85777822685,-0.28819166150707,0.11004180298622802,-2.6189289314274196,0.008820632178428371,0.07157516613951201"
1497,"ENSMUSG00000030499,615.107533285983,0.6098476539176071,0.23287353317852802,2.61879332354218,0.0088241391728269,0.07157516613951201"
1498,"ENSMUSG00000037570,2485.7667765185997,-0.373443266972609,0.14260253729109199,-2.6187701429905497,0.00882473877637181,0.07157516613951201"
1499,"ENSMUSG00000087640,1148.93117807898,0.47309811125410794,0.18070643511288104,2.61804794587741,0.00884343784888036,0.0716438700027595"
1500,"ENSMUSG00000108720,1458.58665798202,0.44530367807991994,0.170093866174958,2.6179878680744504,0.00884499497237555,0.0716438700027595"
1501,"ENSMUSG00000010721,1689.97912650709,0.42786486697387005,0.16348025471946698,2.6172265739864997,0.008864747762222229,0.0717560607810239"
1502,"ENSMUSG00000029605,320.587777817658,0.8125565809096942,0.310508341198682,2.6168591084313997,0.00887429623908092,0.0717855580004962"
1503,"ENSMUSG00000097060,334.70086107784,-0.7861454112976719,0.300626932471748,-2.61501990135748,0.008922225660605009,0.0720813978684014"
1504,"ENSMUSG00000002010,1424.32834994831,0.44332127994210707,0.169530077881794,2.6150007448897403,0.0089227260891548,0.0720813978684014"
1505,"ENSMUSG00000032126,179.52220706656001,-1.05460606294182,0.403365543967523,-2.61451697774844,0.00893537195600775,0.07213562565812899"
1506,"ENSMUSG00000076143,688.4800082197639,0.578541875987009,0.22140300390029397,2.61307148410483,0.008973253164779291,0.0723453660327497"
1507,"ENSMUSG00000056054,777.577261972141,-0.545500088882984,0.208742761055704,-2.61326470017044,0.00896818137387277,0.0723453660327497"
1508,"ENSMUSG00000117956,84.02007692856871,1.67872415000921,0.6426664183941321,2.61212364916146,0.008998170312241491,0.0724981806867011"
1509,"ENSMUSG00000027566,16351.6837812926,-0.264308226854672,0.10123669178192402,-2.61079478400998,0.0090332082020897,0.0727322816695408"
1510,"ENSMUSG00000059493,681.992932222774,-0.5822625667571079,0.223274111555465,-2.60783734710983,0.00911162387831939,0.0732682013746265"
1511,"ENSMUSG00000034285,6970.28987305469,0.29590415008831394,0.113467579177943,2.60782993901957,0.00911182106254608,0.0732682013746265"
1512,"ENSMUSG00000035437,936.274856594866,-0.507022965741859,0.19477031835666697,-2.6031839451706804,0.0092362383615688,0.0742195545273982"
1513,"ENSMUSG00000089105,1817.93162444238,0.414620370832565,0.159352238430983,2.6019111806336,0.009270585844640229,0.0744463558118467"
1514,"ENSMUSG00000081590,142.096400764277,-1.2279072656838201,0.47203668001093396,-2.60129629260034,0.00928722032928019,0.0745307094147779"
1515,"ENSMUSG00000092584,1859.87016633999,-0.403529314513153,0.155227160937608,-2.5996050696008597,0.009333110212159679,0.0747509578125411"
1516,"ENSMUSG00000002031,246.59741276675098,0.961117598547933,0.369688098805331,2.59980670639342,0.00932762836932893,0.0747509578125411"
1517,"ENSMUSG00000030465,742.584763440544,0.618996888160944,0.23807654193697,2.5999910916247297,0.00932261805461454,0.0747509578125411"
1518,"ENSMUSG00000108703,2744.12357595175,0.35306489735957003,0.135843234253848,2.5990613319748,0.00934790698342745,0.0748201797923048"
1519,"ENSMUSG00000113746,3837.44945653558,0.326407158638397,0.125629443675402,2.59817403539381,0.009372097996260459,0.0749644522621939"
1520,"ENSMUSG00000085843,665.201637064325,0.580438095450431,0.22351181486589602,2.5969011785738703,0.00940689834274536,0.0751933399415503"
1521,"ENSMUSG00000009569,1307.12030410711,-0.44522264650403,0.171475864790368,-2.59641581075168,0.0094201987949439,0.075250181963816"
1522,"ENSMUSG00000118055,515.851177265759,0.646307094821912,0.249065416750301,2.59492908832808,0.00946104364335338,0.0755268342848919"
1523,"ENSMUSG00000114158,1109.03693351581,-0.476602750299627,0.183706771794387,-2.59436680338089,0.00947653246355372,0.0755648732579502"
1524,"ENSMUSG00000046139,4990.34060553896,-0.31616136458037,0.121867466340534,-2.594304895918,0.009478239160912491,0.0755648732579502"
1525,"ENSMUSG00000102697,2901.90229446264,-0.351607453716582,0.13556101041905,-2.59372110483451,0.00949434690556631,0.0756436891729195"
1526,"ENSMUSG00000043313,236.90188962628798,0.926182720472617,0.357223020000702,2.5927296635888597,0.0095217583230565,0.0758124018937269"
1527,"ENSMUSG00000036858,193.349850629414,1.07471536321784,0.414611389428362,2.59210284768006,0.00953912495413563,0.0758513284449843"
1528,"ENSMUSG00000058546,63.633559186941206,-1.7362394846948002,0.669762290064504,-2.5923219483252598,0.00953305131901804,0.0758513284449843"
1529,"ENSMUSG00000117037,2293.74774612665,-0.413072308640851,0.15938364717727202,-2.5916856337301497,0.00955069998157905,0.0758937322719203"
1530,"ENSMUSG00000111067,1458.4710406192598,-0.42945546068944,0.16588899083565398,-2.588812304699,0.009630757257525891,0.0764799129568908"
1531,"ENSMUSG00000116964,1636.6194715229099,0.41196637899301,0.15916850655294398,2.5882405251819,0.00964675948103702,0.0765289839288752"
1532,"ENSMUSG00000028524,2682.4348098364603,-0.353755753560938,0.136683298094879,-2.58814177365971,0.00964952560971917,0.0765289839288752"
1533,"ENSMUSG00000099140,1632.15701641961,0.411827334864006,0.15922867294692802,2.5863892930971604,0.00969873209519659,0.0768690904911344"
1534,"ENSMUSG00000030079,964.3019181297,-0.5298285472238901,0.20490131633629502,-2.5857742482937898,0.009716054390035079,0.0769562145107795"
1535,"ENSMUSG00000087739,5835.0918305111,0.30614811688653004,0.118420652786409,2.5852594938715403,0.009730573270474809,0.0769709237621553"
1536,"ENSMUSG00000095730,271.92392012018996,-0.8558509927862661,0.33102261384778603,-2.58547590703217,0.00972446688546597,0.0769709237621553"
1537,"ENSMUSG00000055302,4336.35183042269,-0.31469420768816897,0.12178392403069999,-2.58403734477171,0.00976512202221146,0.0771939880013309"
1538,"ENSMUSG00000094843,3326.24883826294,0.33982711097629303,0.13154255271506,2.58340061038961,0.0097831650520508,0.0772361822745673"
1539,"ENSMUSG00000024409,409.61010471440005,0.708264697589085,0.27415577215356896,2.58343894066308,0.00978207805402331,0.0772361822745673"
1540,"ENSMUSG00000089958,2563.61825549953,-0.360049343704368,0.139499945037578,-2.58099989650448,0.009851461131172391,0.0777248958032407"
1541,"ENSMUSG00000084453,952.613711146369,0.5360520902121421,0.20776792954200599,2.5800521350614103,0.009878540020381809,0.0778375175423215"
1542,"ENSMUSG00000079697,7888.552580516899,0.281717678564953,0.109185401933999,2.58017714433334,0.00987496453555058,0.0778375175423215"
1543,"ENSMUSG00000096630,121.429845123078,-1.2708511835575702,0.492618349977629,-2.5797885596736,0.00988608251963584,0.07784649693894599"
1544,"ENSMUSG00000042918,946.1365339046671,0.49794346312202,0.19307360617476602,2.5790343537235896,0.00990769330524525,0.0779661716538329"
1545,"ENSMUSG00000034327,1202.65667787236,0.455309622637863,0.17657048636982,2.5786281274903198,0.009919350617350641,0.0780015422705058"
1546,"ENSMUSG00000062981,955.3944579958321,-0.497926346697205,0.193115601060068,-2.5783848843073396,0.00992633671732333,0.0780015422705058"
1547,"ENSMUSG00000044787,542.583863623467,0.639674405537726,0.248108196897307,2.57820746568276,0.009931435057965371,0.0780015422705058"
1548,"ENSMUSG00000074232,23140.473323335696,-0.26280007293206503,0.101972897243986,-2.57715608788946,0.00996169558131275,0.0781886990817304"
1549,"ENSMUSG00000041449,2510.8504882365,0.35956614152195,0.13955491952785098,2.5765207184272096,0.009980022433632559,0.0782820082245837"
1550,"ENSMUSG00000089652,26515.6722593462,0.252934055306863,0.0982743707738434,2.57375400437754,0.0100601772412298,0.0788598548670999"
1551,"ENSMUSG00000092465,2976.99124593828,0.34563422128982296,0.134322297465226,2.57317085705225,0.0100771446460892,0.0789419617314125"
1552,"ENSMUSG00000024608,1502.74978606387,-0.43575178089572797,0.16936510749278602,-2.57285451145412,0.0100863597771636,0.0789632724859978"
1553,"ENSMUSG00000116618,105.869857881278,1.34844323470286,0.524243880310012,2.57216781225077,0.0101063891186811,0.0790691627444822"
1554,"ENSMUSG00000109145,3070.9232325181,-0.341210140066318,0.132692579255563,-2.5714334741293596,0.0101278471517594,0.0791351964467166"
1555,"ENSMUSG00000008035,1184.19970416676,0.45768882414249895,0.1779783267463,2.57159864636166,0.0101230171347404,0.0791351964467166"
1556,"ENSMUSG00000104544,1028.8840748959599,-0.48069138475900297,0.18705473276977497,-2.5697900162228597,0.0101760175499483,0.0794605146899627"
1557,"ENSMUSG00000106732,1426.31965677595,-0.42948816560605496,0.167146534589311,-2.56953078124732,0.0101836344256486,0.0794689520841048"
1558,"ENSMUSG00000028651,31568.971088134,-0.263439605413245,0.10253737034044198,-2.56920578847087,0.0101931905757429,0.0794925022577823"
1559,"ENSMUSG00000082315,190.97818663646498,-1.01360379743163,0.394658206405685,-2.56830792057498,0.0102196331638121,0.0795602154504511"
1560,"ENSMUSG00000029103,1463.31114677832,0.427743087458757,0.16654182072844298,2.5683824374432596,0.0102174362892667,0.0795602154504511"
1561,"ENSMUSG00000026594,335.22413962610403,0.772131762892586,0.30064574453477005,2.56824444359727,0.010221504896660998,0.0795602154504511"
1562,"ENSMUSG00000020116,127.41240231238599,-1.22881294764982,0.478521464235473,-2.56793694638772,0.010230576325379999,0.0795798764964621"
1563,"ENSMUSG00000093015,157.293662407493,-1.17289265929565,0.456850142905851,-2.56734659605297,0.0102480122505786,0.079664535129498"
1564,"ENSMUSG00000116845,2158.3053106896105,0.373770955617161,0.14565039684707098,2.56621996031779,0.0102813607237641,0.0798217009447793"
1565,"ENSMUSG00000027397,1273.16058856184,-0.44452382636418203,0.17321613159827098,-2.56629577316239,0.0102791136323808,0.0798217009447793"
1566,"ENSMUSG00000026840,282.432550637071,0.8584791721272809,0.33484383160663395,2.56381958123033,0.01035273437219,0.080324533820731"
1567,"ENSMUSG00000089343,7660.389161106,0.29065019312113105,0.113379766882634,2.56351023743064,0.0103619645015601,0.0803448752614586"
1568,"ENSMUSG00000033819,8245.00606936785,0.286896246485896,0.11194019827205198,2.56294209689215,0.0103789356261319,0.080425174851824"
1569,"ENSMUSG00000070166,4256.45449628373,-0.318462179909235,0.12431811663448,-2.56167152890175,0.0104169787454765,0.0806685526035055"
1570,"ENSMUSG00000022186,299.38087338767997,-0.8279201613697199,0.323353348420853,-2.56041932274089,0.0104545934246331,0.0809083048101139"
1571,"ENSMUSG00000103041,4343.17477612926,0.323003854484053,0.12624524066280302,2.55854282338283,0.0105111873162026,0.0812945390524114"
1572,"ENSMUSG00000065767,807.517377862164,0.5263204857722961,0.20577584328509196,2.5577369888024397,0.0105355742476884,0.0813427538830063"
1573,"ENSMUSG00000091014,38826.38904387,-0.24573215891977998,0.09608472470408098,-2.5574529112362003,0.0105441832636633,0.0813427538830063"
1574,"ENSMUSG00000118235,448.353599596529,-0.6945636183323051,0.271549049120411,-2.55778328291741,0.0105341718897831,0.0813427538830063"
1575,"ENSMUSG00000089735,2923.9665161515995,0.35432967225658707,0.13853859406738697,2.55762428254639,0.0105389890802564,0.0813427538830063"
1576,"ENSMUSG00000074981,55.9050420713351,-1.9436577362272298,0.7605803160814301,-2.5554930822310897,0.0106037468814509,0.0817503833764616"
1577,"ENSMUSG00000097533,4129.70330451293,-0.31509756196109495,0.12332535633793301,-2.5550103508127795,0.0106184640311926,0.0817601555992648"
1578,"ENSMUSG00000108689,74.53146384469491,1.5749378507521798,0.6163682524327181,2.55518976607917,0.010612992034678,0.0817601555992648"
1579,"ENSMUSG00000104880,7589.249431803521,-0.28155849625461304,0.11025244868811099,-2.5537618402572004,0.010656611957805,0.08200195454619799"
1580,"ENSMUSG00000110221,2957.03597511854,-0.33937770306329995,0.132942439590092,-2.55281687405257,0.0106855661426149,0.0821727470979833"
1581,"ENSMUSG00000105881,2087.75425465721,0.48909973117709293,0.191682656127209,2.5516118205942697,0.0107225909868196,0.0823301936215326"
1582,"ENSMUSG00000115615,339.426482344815,0.76671581366226,0.30053081735226395,2.5512052987350096,0.010735106933529,0.0823301936215326"
1583,"ENSMUSG00000023921,2406.05466104082,0.383699668124951,0.15038060531534,2.55152363112487,0.0107253050511945,0.0823301936215326"
1584,"ENSMUSG00000027641,1513.48781296084,0.415114110305174,0.162736872055501,2.55083009192656,0.0107466702810801,0.0823301936215326"
1585,"ENSMUSG00000088958,1244.0392144499901,0.45802426450904704,0.17954634084833201,2.55100862732676,0.010741166690196998,0.0823301936215326"
1586,"ENSMUSG00000089675,292.873419936951,-0.819133959565966,0.321079459434097,-2.55118767488176,0.0107356498282689,0.0823301936215326"
