name,0hr,2hr,6hr,12hr,class
ENSMUSG00000052974.8,23.6341486087,2.9932460681,10.9750403009,14.8559516785,4
ENSMUSG00000026832.12,182.1798955252,62.8581674296,143.6732548482,182.2330072565,4
ENSMUSG00000078700.10,192.0274574455,166.624031123,69.8411655512,54.4718228212,4
ENSMUSG00000047044.7,1247.6860952999,847.0886372662,1248.1614014939,2188.7768806354,4
ENSMUSG00000113196.1,6.8932933442,15.9639790298,1.9954618729,4.9519838928,4
ENSMUSG00000073437.10,277.701246152,277.3741356419,441.9948048455,454.5921213627,4
ENSMUSG00000025766.14,104.384156355,73.8334030126,121.7231742464,177.2810233637,4
ENSMUSG00000106820.1,9.8475619203,24.943717234,9.9773093645,15.8463484571,4
ENSMUSG00000029092.9,1.9695123841,0,0,0,3
ENSMUSG00000037813.13,0,3.9909947574,0,0,1
ENSMUSG00000030347.6,619.4116447858,635.565915122,586.6657906302,956.7232880967,4
ENSMUSG00000110580.1,21.6646362246,57.8694239829,17.959156856,11.8847613428,4
ENSMUSG00000085171.7,0,0,1.9954618729,0,0
ENSMUSG00000043126.5,0,8.9797382042,2.9931928093,0,1
ENSMUSG00000107994.1,57.1158591376,34.9212041276,20.9523496654,18.8175387928,4
ENSMUSG00000047642.15,0.984756192,0,0,0,3
ENSMUSG00000022150.16,2400.835596165,2823.6287908874,1660.224278246,1754.9830916226,4
ENSMUSG00000026883.17,2091.6221518681,2315.7747080034,3619.7678374258,2796.8805026762,4
ENSMUSG00000039168.15,8918.9368312004,8243.3996714883,7287.426759801,5968.1309876511,4
ENSMUSG00000017734.15,21.6646362246,22.9482198553,25.9410043476,53.4814260427,4
ENSMUSG00000029878.6,0,0,1.9954618729,0,0
ENSMUSG00000040325.16,1567.7318577091,1822.8868554598,4134.5970006319,4202.2535314643,4
ENSMUSG00000026554.15,6464.9244006658,6264.8640204884,4270.2884079886,3923.9520366866,4
ENSMUSG00000028078.14,1795.2105380676,2334.7319331013,3404.2579551535,3084.0955684609,4
ENSMUSG00000021962.9,1179.7379180499,1315.0327725758,821.132560695,1042.8878078322,4
ENSMUSG00000027708.14,1172.8446247057,1146.4132440741,2485.3477626868,1407.3538223452,4
ENSMUSG00000061313.8,2276.7563159694,2239.9458076121,2000.4505275741,1404.3826320095,4
ENSMUSG00000015023.7,1532.280634796,1560.4789501583,2752.7396536543,2813.7172479118,4
ENSMUSG00000027905.15,725.7653135249,818.1539252748,1372.8777685496,1235.0247828744,4
ENSMUSG00000003360.15,3939.0247681132,3695.6611453876,3281.5370499706,3813.027597487,4
ENSMUSG00000029504.5,1790.2867571075,1872.7742899278,2376.5950906142,2003.5726830432,4
ENSMUSG00000028223.8,626.30493813,607.6289518199,593.6499071853,521.9391023054,4
ENSMUSG00000048489.12,112.2622058912,92.7906281104,44.8978921401,16.8367452357,4
ENSMUSG00000022419.16,540.6311494235,345.2210465184,286.34877876,375.3603790773,4
ENSMUSG00000022718.12,1405.2470860244,1667.2380599198,2000.4505275741,2323.4708425207,4
ENSMUSG00000022861.17,2.9542685761,0,0,0,3
ENSMUSG00000034731.11,744.4756811734,844.0953911981,1062.5834473149,619.9883833836,4
ENSMUSG00000012117.13,1271.3202439085,976.795966883,2261.8560329229,2481.9343270915,4
ENSMUSG00000011382.8,0,3.9909947574,0,0,1
ENSMUSG00000032480.17,2594.8325659946,2545.2569065561,2478.3636461317,2325.4516360778,4
ENSMUSG00000034480.18,643.0457933945,694.4330877942,786.2119779194,938.8961460825,4
ENSMUSG00000075707.5,0,1.9954973787,0,0,1
ENSMUSG00000043051.17,11.8170743043,16.9617277191,0,6.93277745,4
ENSMUSG00000030772.6,2423.4849885817,2143.1641847442,1453.6939744017,1165.6970083746,4
ENSMUSG00000030792.8,2.9542685761,8.9797382042,3.9909237458,6.93277745,4
ENSMUSG00000097589.9,338.7561300577,342.2278004503,519.8178178883,795.2886131901,4
ENSMUSG00000040856.17,148879.380135607,121909.923609392,161684.293712935,127714.635786686,4
ENSMUSG00000041911.3,763.1860488219,985.7757050872,1927.6161692135,1650.0010330944,4
ENSMUSG00000023391.8,456.9268731011,590.6672241008,1426.7552391177,987.4255882323,4
ENSMUSG00000029754.13,0,0,1.9954618729,0,0
ENSMUSG00000028398.8,1604.1678368141,1437.7558613671,1276.0978677143,1367.7379512025,4
ENSMUSG00000057229.11,526.8445627351,490.8923551649,381.1332177223,375.3603790773,4
ENSMUSG00000042102.7,0,0.9977486894,0,0,1
ENSMUSG00000085256.1,0,0,7.9818474916,24.7599194642,2
ENSMUSG00000019027.8,0.984756192,0,3.9909237458,1.9807935571,0
ENSMUSG00000033987.16,65.9786648659,66.8491621871,84.8071295979,78.2413455069,4
ENSMUSG00000052273.4,0,0,0,1.9807935571,2
ENSMUSG00000031701.6,6329.0280461659,6281.8257482075,8367.969363972,7438.8702038247,4
ENSMUSG00000039768.16,1674.0855264481,1411.8143954437,1588.3876508219,1548.9805616804,4
ENSMUSG00000027679.13,669.6342105792,623.5929308497,718.3662742411,691.2969514405,4
ENSMUSG00000038009.7,81.7347639383,64.8536648084,47.8910849494,14.8559516785,4
ENSMUSG00000000826.16,4069.997341653,4189.5467466206,5399.7198280453,4794.5108050479,4
ENSMUSG00000053687.15,0.984756192,5.9864921362,5.9863856187,0,4
ENSMUSG00000021221.15,5.9085371522,6.9842408255,15.9636949831,37.6350775856,2
ENSMUSG00000078919.10,128.0183049637,171.6127745698,138.684600166,103.0012649711,4
ENSMUSG00000063904.4,3220.1527479326,3271.6179524098,2413.5111352627,2607.7147179697,4
ENSMUSG00000022048.8,1794.2257818756,1898.7157558512,3089.972710173,2083.7948221072,4
ENSMUSG00000029265.4,2350.6130303716,2474.4167496116,1974.5095232265,2207.5944194282,4
ENSMUSG00000020537.9,1503.7227052272,1525.5577460307,1683.1720897843,1933.2545117648,4
ENSMUSG00000015932.8,8228.6227405885,8122.6720800758,8207.3346832042,9086.8904433619,4
ENSMUSG00000049502.17,495.3323645902,466.9463866203,305.3056665525,345.6484757203,4
ENSMUSG00000020648.3,153.6219659564,261.4101566122,108.7526720726,236.7048300778,4
ENSMUSG00000027368.6,17.7256114565,6.9842408255,19.9546187289,10.8943645642,4
ENSMUSG00000086782.2,39.3902476811,25.9414659233,50.8842777587,41.5966646999,4
ENSMUSG00000087177.7,332.8475929056,382.1377480247,402.0855673877,441.7169632414,4
ENSMUSG00000048581.12,772.0488545502,767.2687421175,649.5228396263,509.063944184,4
ENSMUSG00000071332.12,4.9237809601,10.975235583,9.9773093645,1.9807935571,4
ENSMUSG00000111283.1,1.9695123841,8.9797382042,1.9954618729,0,1
ENSMUSG00000103030.1,15.7560990725,5.9864921362,0,8.9135710071,4
ENSMUSG00000057530.14,1681.9635759843,1859.8035569661,3227.6595794026,2384.8754427919,4
ENSMUSG00000022842.18,160.5152593006,211.5227221442,266.3941600311,218.8776880635,4
ENSMUSG00000073599.10,6.8932933442,10.975235583,1.9954618729,4.9519838928,4
ENSMUSG00000050944.14,3.9390247681,18.9572250978,52.8797396316,199.0697524922,2
ENSMUSG00000044056.3,21.6646362246,31.9279580595,90.7935152166,127.7611844353,4
ENSMUSG00000028039.11,462.8354102533,471.935130067,531.7905891257,372.3891887416,4
ENSMUSG00000003934.5,48.2530534094,92.7906281104,117.7322505006,159.4538813495,4
ENSMUSG00000024841.8,796.6677593509,836.1134016833,2565.1662376025,2407.6545686989,4
ENSMUSG00000067194.6,5696.8145708837,5411.788891086,5611.2387865719,5799.7635352945,4
ENSMUSG00000028683.14,649.9390867387,663.5028784241,725.3503907962,607.1132252622,4
ENSMUSG00000056076.13,10736.7967616846,11630.7564718638,14107.9154413454,11270.7153401044,4
ENSMUSG00000016554.9,2814.4331968169,2653.0137650069,2795.6420839215,2445.2896462845,4
ENSMUSG00000028546.17,0,1.9954973787,0,0.9903967786,1
ENSMUSG00000041112.17,35.451222913,48.8896857786,27.9364662205,5.9423806714,4
ENSMUSG00000042507.15,2186.1587463028,2280.8535038759,4354.09780665,2733.4951088478,4
ENSMUSG00000057534.13,21.6646362246,10.975235583,9.9773093645,16.8367452357,4
ENSMUSG00000006390.15,2927.6801589002,3074.0637119167,2244.8946070033,2486.8863109844,4
ENSMUSG00000055943.5,2236.3813120963,2151.1461742591,2292.7856919527,2887.0066095259,4
ENSMUSG00000032624.16,2368.3386418281,2512.3311998073,5051.5117312257,3844.7202944012,4
ENSMUSG00000043969.4,511.0884636627,621.597433471,565.7134409648,515.0063248554,4
ENSMUSG00000037419.9,964.0763119957,1115.4830347039,2515.2796907802,2067.9484736501,4
ENSMUSG00000026679.3,0,3.9909947574,0.9977309364,2.9711903357,4
ENSMUSG00000059040.5,7629.8909758353,7517.0386256346,6719.7178569633,5951.2942424154,4
ENSMUSG00000035245.12,406.7043073077,416.0612034629,708.3889648766,735.8648064761,4
ENSMUSG00000039840.8,3833.6558555662,3210.7552823589,2185.0307508166,2087.7564092215,4
ENSMUSG00000055493.4,20.6798800326,19.9549737872,35.9183137121,37.6350775856,4
ENSMUSG00000115388.2,80.7500077463,19.9549737872,23.9455424747,17.8271420142,4
ENSMUSG00000021709.14,9417.2234643667,9972.4981501483,12668.1897000539,8573.8649120636,4
ENSMUSG00000029377.5,646.0000619706,349.2120412758,886.9828025004,620.9787801622,4
ENSMUSG00000030866.8,0,0,1.9954618729,0,0
ENSMUSG00000021831.9,1505.6922176113,1684.1997876389,2340.6767769021,1762.9062658511,4
ENSMUSG00000021055.14,1.9695123841,0,1.9954618729,9.9039677857,2
ENSMUSG00000037681.13,43.3292724492,34.9212041276,17.959156856,23.7695226856,4
ENSMUSG00000039903.17,131.9573297318,126.7140835487,145.6687167211,123.799597321,4
ENSMUSG00000021262.15,3328.4759290557,2617.09481219,4371.0592325696,5947.3326553012,4
ENSMUSG00000036435.13,1549.0214900605,1802.9318816726,1451.6985125288,1848.080388808,4
ENSMUSG00000061244.14,1695.7501626727,2180.0808862505,3772.420670702,3252.4630208175,4
ENSMUSG00000034321.14,825.2256889197,729.3542919218,1099.4994919634,1078.5420918606,4
ENSMUSG00000034259.8,632.2134752822,704.4105746878,499.8631991594,587.3052896909,4
ENSMUSG00000025785.5,449.0488235649,421.0499469097,740.3163548429,737.8456000332,4
ENSMUSG00000114442.1,49.2378096014,33.9234554382,24.9432734111,35.6542840284,4
ENSMUSG00000073684.13,485.48480267,540.7797896329,551.7452078546,710.1144902333,4
ENSMUSG00000030493.13,313.152469065,276.3763869526,291.3374334422,594.2380671408,4
ENSMUSG00000024691.13,3774.5704840445,3262.6382142056,8352.0056689888,13334.7022266403,4
ENSMUSG00000006218.4,4.9237809601,0,0,0,3
ENSMUSG00000034334.8,25.6036609927,46.8941883999,9.9773093645,1.9807935571,4
ENSMUSG00000042595.7,805.5305650792,854.0728780917,688.4343461477,435.7745825699,4
ENSMUSG00000070476.10,437.2317492606,472.9328787564,896.9601118649,601.1708445908,4
ENSMUSG00000030207.15,384.054914891,367.1715176843,666.4842655459,691.2969514405,4
ENSMUSG00000051113.9,23.6341486087,38.912198885,23.9455424747,8.9135710071,4
ENSMUSG00000054161.12,3.9390247681,5.9864921362,0,13.8655549,2
ENSMUSG00000046761.13,425.4146749562,495.8810986117,679.4547677197,616.0267962693,4
ENSMUSG00000043068.6,9.8475619203,18.9572250978,14.9659640467,8.9135710071,4
ENSMUSG00000027349.5,1414.1098917527,1295.0777987887,1457.6848981475,1715.3672204799,4
ENSMUSG00000030303.15,35.451222913,44.8986910212,44.8978921401,63.3853938284,4
ENSMUSG00000034066.13,1052.7043692783,1191.3119350953,1177.3225050062,810.1445648687,4
ENSMUSG00000042423.9,2423.4849885817,2598.1375870922,1747.0268697168,1113.2059791105,4
ENSMUSG00000025226.11,592.823227601,738.334030126,543.763360363,757.6535356046,4
ENSMUSG00000048232.12,918.7775271624,1058.6113594104,1053.6038688869,1018.127888368,4
ENSMUSG00000048230.6,4.9237809601,0,0,0,3
ENSMUSG00000055401.14,1316.6190287418,1214.2601549505,718.3662742411,454.5921213627,4
ENSMUSG00000021243.14,721.8262887567,676.4736113858,598.6385618676,770.5286937259,4
ENSMUSG00000032118.16,1296.9239049013,1335.9854950524,1159.3633481502,1523.2302454377,4
ENSMUSG00000041842.15,1079.292786463,1427.7783744735,2433.4657539916,1359.8147769739,4
ENSMUSG00000019054.13,3175.8387192913,3058.0997328869,2542.2184260642,2605.7339244126,4
ENSMUSG00000003355.7,658.8018924669,610.622197888,454.9653070193,218.8776880635,4
ENSMUSG00000040891.6,14.7713428804,0,88.7980533437,77.2509487283,4
ENSMUSG00000055210.4,64.9939086739,56.8716752935,115.7367886277,92.1069004068,4
ENSMUSG00000030067.17,2909.9545474436,2453.464027135,4723.258253135,4032.8956823291,4
ENSMUSG00000029563.16,1.9695123841,0,0.9977309364,0,3
ENSMUSG00000007989.7,515.0274884308,588.6717267221,989.7490889544,733.8840129189,4
ENSMUSG00000072844.6,1.9695123841,0,7.9818474916,0.9903967786,0
ENSMUSG00000086308.1,52.1920781775,41.9054449531,17.959156856,42.5870614784,4
ENSMUSG00000031400.10,3150.2350582986,2830.6130317129,2932.3312222146,3506.0045961309,4
ENSMUSG00000038766.16,3629.8113238163,4005.9609877784,4886.8861267121,6782.237139634,4
ENSMUSG00000087264.1,8.8628057283,5.9864921362,0,1.9807935571,4
ENSMUSG00000036390.8,142.7896478441,121.7253401019,110.7481339455,137.665152221,4
ENSMUSG00000020150.13,1057.6281502384,1334.987746363,820.1348297586,323.8597465918,4
ENSMUSG00000028048.11,1269.3507315245,1410.8166467544,1331.9708001553,1131.0331211247,4
ENSMUSG00000034486.8,0,0,0,1.9807935571,2
ENSMUSG00000025777.8,13.7865866884,0.9977486894,9.9773093645,6.93277745,4
ENSMUSG00000038259.4,370.2683282026,297.3291094291,339.2285183916,244.6280043063,4
ENSMUSG00000029275.18,4.9237809601,0,3.9909237458,4.9519838928,4
ENSMUSG00000051335.6,1970.4971402486,1197.2984272314,1345.9390332656,1144.8986760247,4
ENSMUSG00000053460.8,1650.4513778394,1512.587013069,1287.0729080152,914.1362266183,4
ENSMUSG00000031493.10,164.4542840687,189.5722509783,121.7231742464,112.9052327568,4
ENSMUSG00000047867.11,15.7560990725,15.9639790298,1.9954618729,13.8655549,4
ENSMUSG00000031821.11,652.8933553148,562.7302607988,987.7536270815,741.8071871475,4
ENSMUSG00000031546.6,976.8781424921,1047.6361238275,1233.1954374472,1331.0932703955,4
ENSMUSG00000019433.9,2368.3386418281,2174.0943941144,2258.8628401136,2649.3113826695,4
ENSMUSG00000051056.5,0,0,1.9954618729,0,0
ENSMUSG00000021318.15,3198.4881117079,3446.2239730478,5745.9324629921,5832.4466289873,4
ENSMUSG00000058927.6,169.3780650289,162.6330363656,247.4372722386,300.0902239061,4
ENSMUSG00000062319.2,0,0,0,2.9711903357,2
ENSMUSG00000100954.4,38.4054914891,55.8739266041,108.7526720726,132.7131683281,4
ENSMUSG00000089803.3,0,3.9909947574,0,0,1
ENSMUSG00000067719.5,536.6921246554,423.0454442884,521.8132797612,483.3136279412,4
ENSMUSG00000068141.5,270.8079528078,292.3403659823,422.0401861166,632.863541505,4
ENSMUSG00000070342.3,1.9695123841,0,0,0,3
ENSMUSG00000070443.6,8.8628057283,0,1.9954618729,0,3
ENSMUSG00000104479.1,1.9695123841,0,1.9954618729,0,4
ENSMUSG00000072492.5,1.9695123841,7.9819895149,4.9886546822,1.9807935571,4
ENSMUSG00000107894.1,8.8628057283,14.9662303404,5.9863856187,15.8463484571,4
ENSMUSG00000102759.1,12.8018304964,31.9279580595,25.9410043476,14.8559516785,4
ENSMUSG00000074113.4,1.9695123841,0,0,0,3
ENSMUSG00000103957.1,12.8018304964,6.9842408255,1.9954618729,8.9135710071,4
ENSMUSG00000075014.1,16.7408552645,94.7861254892,10.9750403009,1.9807935571,1
ENSMUSG00000113792.1,0,8.9797382042,0,0,1
ENSMUSG00000044860.9,1.9695123841,1.9954973787,0,6.93277745,2
ENSMUSG00000084851.1,0,0,0,0.9903967786,2
ENSMUSG00000080730.1,0.984756192,0,0,0,3
ENSMUSG00000086893.1,0,0.9977486894,1.9954618729,2.9711903357,4
ENSMUSG00000083076.1,0.984756192,0,0,0.9903967786,4
ENSMUSG00000051452.8,0,3.9909947574,0,4.9519838928,2
ENSMUSG00000086453.7,2.9542685761,17.9594764085,9.9773093645,10.8943645642,4
ENSMUSG00000081758.1,0.984756192,0,0,0,3
ENSMUSG00000081871.1,6.8932933442,3.9909947574,24.9432734111,10.8943645642,4
ENSMUSG00000087067.1,2.9542685761,0,0,0,3
ENSMUSG00000085033.1,1.9695123841,1.9954973787,0.9977309364,4.9519838928,4
ENSMUSG00000083314.1,0,0,1.9954618729,0,0
ENSMUSG00000086233.1,374.2073529708,267.3966487483,151.6551023398,164.4058652423,4
ENSMUSG00000085467.1,0,0,0.9977309364,0,0
ENSMUSG00000081025.1,1.9695123841,0,0,0,3
ENSMUSG00000087474.1,0,0,0.9977309364,0,0
ENSMUSG00000086986.3,1.9695123841,6.9842408255,0,0,1
ENSMUSG00000082688.1,0,0,0,0.9903967786,2
ENSMUSG00000085784.1,0.984756192,0.9977486894,0,0,4
ENSMUSG00000080981.1,0.984756192,0,1.9954618729,1.9807935571,4
ENSMUSG00000082530.1,7.8780495362,18.9572250978,20.9523496654,6.93277745,4
ENSMUSG00000084145.3,22.6493924167,17.9594764085,45.8956230765,29.711903357,4
ENSMUSG00000084249.1,1.9695123841,0,0,10.8943645642,2
ENSMUSG00000084805.1,6.8932933442,0,5.9863856187,0,4
ENSMUSG00000086702.1,0,0,1.9954618729,0,0
ENSMUSG00000095588.1,11.8170743043,21.9504711659,5.9863856187,15.8463484571,4
ENSMUSG00000082762.1,19.6951238406,24.943717234,23.9455424747,19.8079355714,4
ENSMUSG00000084116.1,0,0,0,0.9903967786,2
ENSMUSG00000084274.2,2.9542685761,8.9797382042,0,8.9135710071,4
ENSMUSG00000084401.1,41.3597600652,29.9324606808,35.9183137121,64.3757906069,4
ENSMUSG00000094566.1,0,0,0.9977309364,0,0
ENSMUSG00000085105.2,9.8475619203,7.9819895149,7.9818474916,7.9231742285,4
ENSMUSG00000081161.1,1.9695123841,0,0,0,3
ENSMUSG00000085581.1,2.9542685761,5.9864921362,1.9954618729,14.8559516785,2
ENSMUSG00000081068.1,0,0,1.9954618729,0.9903967786,0
ENSMUSG00000082348.1,0,1.9954973787,0,0,1
ENSMUSG00000082515.1,0.984756192,1.9954973787,0,1.9807935571,4
ENSMUSG00000081067.1,0.984756192,0,0,0,3
ENSMUSG00000085920.1,1.9695123841,0,0,0,3
ENSMUSG00000085205.1,0,6.9842408255,0,1.9807935571,1
ENSMUSG00000086074.2,2.9542685761,3.9909947574,0,0,1
ENSMUSG00000084383.1,222.5548993984,265.4011513696,209.5234966536,215.9064977278,4
ENSMUSG00000085716.1,1.9695123841,0,0,0.9903967786,3
ENSMUSG00000080994.2,2.9542685761,3.9909947574,6.9841165551,0,4
ENSMUSG00000082483.1,2.9542685761,8.9797382042,1.9954618729,0,1
ENSMUSG00000087496.1,4.9237809601,3.9909947574,0,0.9903967786,4
ENSMUSG00000082578.1,0,0.9977486894,0,0,1
ENSMUSG00000084124.1,0.984756192,0,0.9977309364,0,4
ENSMUSG00000083951.1,0,2.9932460681,0,0,1
ENSMUSG00000082610.1,2.9542685761,0.9977486894,0,0,3
ENSMUSG00000084965.1,1.9695123841,0,0,0,3
ENSMUSG00000081010.3,4.9237809601,0,0,15.8463484571,2
ENSMUSG00000081077.1,0,1.9954973787,0,0,1
ENSMUSG00000082066.1,0,0,0.9977309364,0.9903967786,4
ENSMUSG00000081037.3,0,0,0,1.9807935571,2
ENSMUSG00000082512.1,0,0.9977486894,0,0.9903967786,4
ENSMUSG00000087545.1,30.5274419529,12.9707329617,4.9886546822,8.9135710071,4
ENSMUSG00000085750.1,1.9695123841,8.9797382042,0.9977309364,1.9807935571,1
ENSMUSG00000084407.1,11.8170743043,21.9504711659,16.9614259196,17.8271420142,4
ENSMUSG00000082740.1,27.5731733768,44.8986910212,23.9455424747,24.7599194642,4
ENSMUSG00000055494.5,4.9237809601,3.9909947574,3.9909237458,0,4
ENSMUSG00000081894.1,0,2.9932460681,0,0,1
ENSMUSG00000085682.2,2.9542685761,1.9954973787,0,0,3
ENSMUSG00000095419.1,79.7652515543,250.4349210292,99.7730936446,162.4250716852,4
ENSMUSG00000081805.1,2.9542685761,6.9842408255,0.9977309364,0,1
ENSMUSG00000086166.1,1.9695123841,0,0,0,3
ENSMUSG00000078903.10,19.6951238406,38.912198885,12.9705021738,17.8271420142,4
ENSMUSG00000089951.8,8.8628057283,6.9842408255,0,6.93277745,4
ENSMUSG00000083798.1,104.384156355,91.7928794211,127.7095598651,89.1357100711,4
ENSMUSG00000083621.1,191.0427012535,134.6960730635,213.5144203994,127.7611844353,4
ENSMUSG00000081603.1,1344.1922021186,1050.6293698956,1342.9458404562,791.3270260759,4
ENSMUSG00000083049.1,0,0,0,0.9903967786,2
ENSMUSG00000095988.1,0.984756192,0,0,0,3
ENSMUSG00000087626.1,162.4847716847,122.7230887912,102.7662864539,95.0780907425,4
ENSMUSG00000095082.1,0.984756192,0,0,0,3
ENSMUSG00000096834.7,3.9390247681,3.9909947574,1.9954618729,1.9807935571,4
ENSMUSG00000082625.1,2.9542685761,1.9954973787,1.9954618729,0.9903967786,4
ENSMUSG00000087340.1,2.9542685761,1.9954973787,0,0,3
ENSMUSG00000081355.1,7.8780495362,0,35.9183137121,18.8175387928,0
ENSMUSG00000083474.1,0,0,1.9954618729,1.9807935571,4
ENSMUSG00000085204.1,0,0.9977486894,2.9931928093,0.9903967786,0
ENSMUSG00000084783.1,0,0,0.9977309364,0,0
ENSMUSG00000082738.1,0.984756192,3.9909947574,0,0.9903967786,1
ENSMUSG00000081051.4,7220.2323999515,7526.0183638388,6025.2971251969,6603.9657194918,4
ENSMUSG00000100801.1,35658.0217133449,33020.4928743531,40680.4834717097,50266.598099443,4
ENSMUSG00000084772.1,3.9390247681,1.9954973787,0,0,3
ENSMUSG00000091177.2,5.9085371522,2.9932460681,0,0.9903967786,3
ENSMUSG00000086291.1,2.9542685761,1.9954973787,3.9909237458,0,4
ENSMUSG00000112110.1,26.5884171848,14.9662303404,0.9977309364,16.8367452357,4
ENSMUSG00000083853.1,22.6493924167,27.9369633021,9.9773093645,20.7983323499,4
ENSMUSG00000089680.1,0,6.9842408255,0,1.9807935571,1
ENSMUSG00000062353.6,1118.6830341442,1093.532563538,910.9283449751,840.8468650043,4
ENSMUSG00000089646.1,0,0.9977486894,1.9954618729,0,0
ENSMUSG00000087202.1,0,2.9932460681,0,0,1
ENSMUSG00000081512.1,17.7256114565,34.9212041276,13.9682331102,27.7311097999,4
ENSMUSG00000094092.1,1.9695123841,0,3.9909237458,2.9711903357,4
ENSMUSG00000083902.2,78.7804953623,48.8896857786,95.7821698988,142.6171361138,4
ENSMUSG00000085106.1,1.9695123841,0,0,0,3
ENSMUSG00000087381.8,70.902445826,73.8334030126,55.872932441,19.8079355714,4
ENSMUSG00000086998.1,1.9695123841,0,0,0,3
ENSMUSG00000086718.1,0,0.9977486894,0.9977309364,0.9903967786,4
ENSMUSG00000082051.1,1.9695123841,3.9909947574,16.9614259196,4.9519838928,0
ENSMUSG00000085327.1,0,10.975235583,6.9841165551,11.8847613428,4
ENSMUSG00000085687.1,32.4969543369,78.8221464594,45.8956230765,62.3949970498,4
ENSMUSG00000086134.1,10.8323181123,33.9234554382,13.9682331102,2.9711903357,4
ENSMUSG00000082107.1,4.9237809601,20.9527224765,16.9614259196,9.9039677857,4
ENSMUSG00000084755.1,9.8475619203,22.9482198553,3.9909237458,4.9519838928,4
ENSMUSG00000090230.1,4.9237809601,3.9909947574,0,2.9711903357,4
ENSMUSG00000097790.1,0,0,0.9977309364,0.9903967786,4
ENSMUSG00000090192.1,0,0,1.9954618729,0,0
ENSMUSG00000089908.1,0,2.9932460681,0,0,1
ENSMUSG00000074482.5,316.1067376411,239.4596854463,352.1990205654,322.8693498132,4
ENSMUSG00000087088.2,38.4054914891,58.8671726722,27.9364662205,25.7503162428,4
ENSMUSG00000097534.3,59.0853715217,76.8266490807,49.8865468223,82.2029326211,4
ENSMUSG00000097077.1,0,0,21.9500806018,6.93277745,0
ENSMUSG00000086539.8,9.8475619203,10.975235583,7.9818474916,6.93277745,4
ENSMUSG00000097749.2,7.8780495362,1.9954973787,7.9818474916,4.9519838928,4
ENSMUSG00000097743.1,111.2774496992,129.7073296167,134.6936764202,138.6555489995,4
ENSMUSG00000085962.8,6.8932933442,10.975235583,4.9886546822,20.7983323499,4
ENSMUSG00000091784.2,12.8018304964,22.9482198553,16.9614259196,11.8847613428,4
ENSMUSG00000093926.1,0,0,0.9977309364,0,0
ENSMUSG00000095991.1,0.984756192,0.9977486894,4.9886546822,1.9807935571,0
ENSMUSG00000091438.1,2.9542685761,0,0,0,3
ENSMUSG00000090975.1,1.9695123841,0,0,0,3
ENSMUSG00000079273.2,2.9542685761,7.9819895149,1.9954618729,0,1
ENSMUSG00000090761.1,136.8811106919,189.5722509783,201.5416491621,159.4538813495,4
ENSMUSG00000090965.1,21.6646362246,15.9639790298,1.9954618729,18.8175387928,4
ENSMUSG00000091078.1,0,0,0,1.9807935571,2
ENSMUSG00000091426.1,0.984756192,0,0,0,3
ENSMUSG00000078143.3,9.8475619203,5.9864921362,2.9931928093,1.9807935571,4
ENSMUSG00000091285.2,0,0.9977486894,0,4.9519838928,2
ENSMUSG00000084917.3,37.4207352971,20.9527224765,24.9432734111,18.8175387928,4
ENSMUSG00000091423.2,2.9542685761,14.9662303404,5.9863856187,8.9135710071,4
ENSMUSG00000114232.1,0.984756192,0,0,0,3
ENSMUSG00000108125.1,1.9695123841,3.9909947574,0,1.9807935571,4
ENSMUSG00000113790.1,2.9542685761,0,0,1.9807935571,3
ENSMUSG00000113219.1,0,0,0,0.9903967786,2
ENSMUSG00000103230.1,9.8475619203,5.9864921362,7.9818474916,2.9711903357,4
ENSMUSG00000109024.1,1.9695123841,0,0,0,3
ENSMUSG00000099342.1,40.3750038732,37.9144501957,28.9341971569,45.5582518141,4
ENSMUSG00000111808.1,5.9085371522,0,0,0,3
ENSMUSG00000107661.1,2.9542685761,0,0,0,3
ENSMUSG00000108269.1,0,1.9954973787,0,4.9519838928,2
ENSMUSG00000110768.1,137.865866884,143.6758112678,91.791246153,101.0204714139,4
ENSMUSG00000116274.1,0.984756192,1.9954973787,1.9954618729,9.9039677857,2
ENSMUSG00000101838.6,0,0,3.9909237458,0,0
ENSMUSG00000096192.2,0.984756192,0.9977486894,5.9863856187,0,0
ENSMUSG00000111241.1,0,0,0,1.9807935571,2
ENSMUSG00000113898.1,16.7408552645,36.9167015063,23.9455424747,17.8271420142,4
ENSMUSG00000110816.1,7.8780495362,15.9639790298,12.9705021738,6.93277745,4
ENSMUSG00000107230.1,27.5731733768,9.9774868936,7.9818474916,1.9807935571,3
ENSMUSG00000092216.3,8.8628057283,0.9977486894,4.9886546822,0,3
ENSMUSG00000107989.1,0,2.9932460681,1.9954618729,4.9519838928,4
ENSMUSG00000097053.1,2.9542685761,0,0,1.9807935571,3
ENSMUSG00000097640.7,425.4146749562,408.079213948,248.435003175,219.8680848421,4
ENSMUSG00000095648.7,23.6341486087,38.912198885,12.9705021738,35.6542840284,4
ENSMUSG00000114503.1,0,0.9977486894,0,0,1
ENSMUSG00000078886.12,7.8780495362,12.9707329617,3.9909237458,8.9135710071,4
ENSMUSG00000092539.2,31.5121981449,10.975235583,3.9909237458,4.9519838928,3
ENSMUSG00000023984.17,2.9542685761,7.9819895149,5.9863856187,15.8463484571,4
ENSMUSG00000115161.1,0,6.9842408255,0,4.9519838928,1
